,tweet,Prediction,Score,Probability,Input Length,URL,Search KW
152,"Look what has arrived!

Lissagriffin will be up and running once again from this weekend.

I can't thank you all enough, really.

For those of you who haven't already seen, you can read all about the nocturnal sound recording project at Lissagriffin, here: https://t.co/tin09YeHMY https://t.co/WAe67b0yFN",0,-0.5332759121477422,0.3697531581718043,304,http://www.irishwildlifesounds.com/irish-coastal-nocmig-project/lissagriffin/,"""sound recording"" -is:retweet"
153,"Lulu In Marrakech [sound Recording]—Johnson, Diane, 1934-
2008
Book on CD | cd-spoken fiction johnson
items: 2 | circs: 50 | last circ: 11/2020
young women fiction,women travelers fiction,marrakech morocco fiction
https://t.co/VkLuPGOnqA",0,-0.5382051752456529,0.368605202934283,237,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2696803,"""sound recording"" -is:retweet"
154,"Viscount Breckenridge To The Rescue [sound Recording]—Laurens, Stephanie.
2011
Book on CD | cd-spoken fiction
items: 2 | circs: 108 | last circ: 4/2021
cynster family fictitious characters fiction
https://t.co/8TFJJWGKYu",0,-0.542298292890333,0.36765310291442904,220,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2782378,"""sound recording"" -is:retweet"
155,"-i don’t like going to work+keyboard smash:
 https://t.co/gODH5TiKF6

Let me know if you want other bits made (i would need an audio file/video)!i’ll *try* to get to them",0,-0.5461391543905454,0.3667606176923535,170,https://www.icloud.com/shortcuts/8f37229893c2450faa4d6047a59b7e71,"""audio file"" -is:retweet"
156," Stephen Hatfield, When it Was Yet Dark, https://t.co/xr3xoz3mHO. Also getting some positive feedback for Gounod Da pacem.",0,-0.5471820078552856,0.36651845149601847,122,https://www.boosey.com/teaching/sheet-music/Stephen-Hatfield-When-It-Was-Yet-Dark-SSA/4352,"""sheet music"" -is:retweet"
157,"Truth Crushed To Earth [sound Recording].
2011
Book on CD | cd-spoken 364.152409 k53 zt 2011
items: 2 | circs: 11 | last circ: 9/2015
king martin luther jr 1929 1968 trials litigation etc,trials litigation etc king martin luther jr 1929 1968,assassinati... https://t.co/56CSimA56W",0,-0.5476348199149614,0.3664133227361778,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2505815,"""sound recording"" -is:retweet"
158,"Heads up music students!

 has a brand new graduate studies program in Sound Recording Technology and Music Production!

Learn more at https://t.co/soeMfp3FS0 https://t.co/61RcKPXuaA",0,-0.5491331819145728,0.3660655407835359,182,http://music.sfasu.edu/,"""sound recording"" -is:retweet"
159,"We Ever Pray for Thee : Hymns

ldsmusic
https://t.co/L7bJqQm0qv",0,-0.5506920420519383,0.36570386485303036,63,https://www.churchofjesuschrist.org/music/library/hymns/we-ever-pray-for-thee?lang=eng,"""music library"" -is:retweet"
160,"The Chase [sound Recording]—Cussler, Clive.
2007
Book on CD | cdw 5366
items: 7 | circs: 641 | last circ: 12/2021
bell isaac fictitious character fiction,bank robberies fiction,california history 1850 1950 fiction
https://t.co/4x0HZxfi5Q",0,-0.553853931302255,0.36497073056323354,237,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2558209,"""sound recording"" -is:retweet"
161,"One Foot In Love [sound Recording]—Wright, Bil.
2004
Book on CD | cd-spoken fiction
items: 3 | circs: 57 | last circ: 2/2021
middle aged women fiction,female friendship fiction,widows fiction,new york n y fiction
https://t.co/awVWNXh6Em",0,-0.5617614432922327,0.36313999377016315,236,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2712225,"""sound recording"" -is:retweet"
162,"Isaac's Storm [sound Recording] : A Man, A Time, And The Deadliest Hurricane In History—Larson, Erik, 1954-
2000
Book on CD | cd-spoken 976.4139 l334 2000
items: 2 | circs: 117 | last circ: 11/2021
cline isaac monroe 1861 1955,galveston hurricanes texas... https://t.co/5jvd3cZUzl",0,-0.5722042191206278,0.3607283685169807,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2825033,"""sound recording"" -is:retweet"
163,"All That Remains [sound Recording]—Cornwell, Patricia Daniels.
1994
Book on CD | cdw 00599
items: 2 | circs: 341 | last circ: 12/2021
scarpetta kay fictitious character fiction,medical examiners law virginia fiction,virginia medical examiners law fictio... https://t.co/tsyJ8K2yQl",0,-0.5728745493773442,0.3605738025079295,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1885114,"""sound recording"" -is:retweet"
164,"Sister, Sister [sound Recording]—Dickey, Eric Jerome.
2002
Book on CD | cdw 01863
items: 2 | circs: 224 | last circ: 7/2018
african american women fiction,sisters fiction,los angeles calif fiction
https://t.co/OBPdJSTPz7",0,-0.578474964514208,0.35928357975103453,220,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2100379,"""sound recording"" -is:retweet"
165,"Momzillas [sound Recording] : [a Novel]—Kargman, Jill, 1974-
2006
Book on CD | cdw 04557
items: 2 | circs: 63 | last circ: 6/2021
motherhood fiction,rich people fiction,upper east side new york n y fiction
https://t.co/VKYXeVfcV1",0,-0.5864228724864962,0.3574560337153492,229,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2716237,"""sound recording"" -is:retweet"
166,"Yes Please [sound Recording]—Poehler, Amy, 1971-
2014
Book on CD | cd-spoken 792.702809 p743 zp 2014a
items: 21 | circs: 1196 | last circ: 2/2022
poehler amy 1971,television actors and actresses united states biography,women comedians united states biog... https://t.co/m8JpbnU3Is",0,-0.5900493126189532,0.3566235397809716,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2989875,"""sound recording"" -is:retweet"
167,"Do Not Say We Have Nothing [sound Recording]—Thien, Madeleine, 1974-
2016
Book on CD | cd-spoken fiction thien
items: 3 | circs: 45 | last circ: 2/2022
china families fiction,families china fiction,intergenerational relations fiction,china social life a... https://t.co/LBBKc3CaB3",0,-0.6020909523177371,0.35386546266085367,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3233738,"""sound recording"" -is:retweet"
168,"Registration is open! Learn more about our 5-day bird sound recording workshop, May 15-20 at Schoodic Institute at Acadia National Park. Birds https://t.co/eIBxyfUut5",0,-0.6054256167116971,0.35310338140664577,166,https://schoodicinstitute.org/.../the-art-science-and.../,"""sound recording"" -is:retweet"
169,"Texas Sunrise [Sound Recording]—Michaels, Fern.
2005
Book on CD | cdw 03142
items: 3 | circs: 226 | last circ: 1/2022
coleman family fictitious characters fiction,texas fiction
https://t.co/FdwZTJTgD2",0,-0.6078423287798469,0.35255154886555173,200,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2723489,"""sound recording"" -is:retweet"
170,Call for Projects Launched for New Sound Recording Support Scheme https://t.co/ttxh6YwdZC,0,-0.6146230001091466,0.35100535173004405,89,https://www.chronicle.lu/category/music/39598-call-for-projects-launched-for-new-sound-recording-support-scheme,"""sound recording"" -is:retweet"
171,"Learning To Speak English. Tagalog. Program 2 [sound Recording].
2008
Book on CD | cd-language english l438ta 2008 v. 02
items: 2 | circs: 6 | last circ: 3/2019
english language study and teaching tagalog speakers,tagalog speakers english language study... https://t.co/2tv3hNNJAn",0,-0.6261548122537914,0.3483829329089153,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2948292,"""sound recording"" -is:retweet"
172,"The Other Brother [sound Recording]—Massey, Brandon, 1973-
2006
Book on CD | cdw 04153
items: 3 | circs: 167 | last circ: 7/2021
african american men fiction,illegitimate children fiction,families fiction
https://t.co/7063eYoNte",0,-0.639213521948814,0.34542434546346606,228,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2666331,"""sound recording"" -is:retweet"
173,happy streetstyle moda High Quality Condenser Sound Recording Microphone https://t.co/LXXDKWIooF https://t.co/eI8SLC7VOu,0,-0.6394749094002681,0.34536524648461164,120,https://dealterrum.com/high-quality-condenser-sound-recording-microphone/,"""sound recording"" -is:retweet"
174,"Fodor's Spanish For Travelers [sound Recording]
2005
Book on CD | cdl s 29
items: 5 | circs: 475 | last circ: 2/2022
conversation and phrase books spanish language english,english spanish language conversation and phrase books,spanish language conversat... https://t.co/ebpo4iNCFi",0,-0.6414477073765519,0.34491935652147077,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2667075,"""sound recording"" -is:retweet"
175,"[VOTING] for 

Music Library Digital Vote Week 4

Before430 she said

:
https://t.co/0dFlbIFN34…

MewSuppasit 
มิวศุภศิษฏ์ 
Before430",0,-0.6512687422230148,0.34270368614767277,133,http://poll-maker.com/poll4127289x49,"""music library"" -is:retweet"
176,"[VOTING] for 

Music Library Digital Vote Week 5

Before430 she said

:https://t.co/3UbYeMJbRc

MewSuppasit 
มิวศุภศิษฏ์ 
Before430",0,-0.6512687422230148,0.34270368614767277,131,http://linkto.run/p/WDVP0RMK,"""music library"" -is:retweet"
177,"Christine [sound Recording]—King, Stephen, 1947-
2010
Book on CD | cd-spoken fiction king
items: 3 | circs: 189 | last circ: 11/2020
triangles interpersonal relations fiction,teenagers fiction,automobiles fiction
https://t.co/Xfvicks9vr",0,-0.6522592567811634,0.34248059972450945,236,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2646491,"""sound recording"" -is:retweet"
178,"Making Our Democracy Work [sound Recording] : [a Judge's View]—Breyer, Stephen G., 1938-
2010
Book on CD | cd-spoken 347.7312 b848 2010
items: 2 | circs: 43 | last circ: 2/2022
judicial review united states,judicial review united states history,politica... https://t.co/c6lKn7WMGJ",0,-0.6692539177372092,0.3386639212218657,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2580299,"""sound recording"" -is:retweet"
179,"The Painted Drum [sound Recording]—Erdrich, Louise.
2005
Book on CD | cdw 2946
items: 3 | circs: 247 | last circ: 1/2022
indians of north america fiction,indian reservations fiction,villages fiction,psychological fiction,new england fiction
https://t.co/KLVpiwEKtN",0,-0.6693713573344351,0.33863761869501824,264,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2660946,"""sound recording"" -is:retweet"
180,"Bulls Island [sound Recording]—Frank, Dorothea Benton.
2008
Book on CD | cd-spoken fiction frank
items: 7 | circs: 372 | last circ: 11/2021
middle aged women fiction,south carolina fiction
https://t.co/UxKwyUOfSX",0,-0.6748274018029454,0.33741674895404206,212,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2626116,"""sound recording"" -is:retweet"
181,"Fiasco [sound Recording] : The American Military Adventure In Iraq—Ricks, Thomas E.
2006
Book on CD | cd-spoken 956.70443 r539 2006a
items: 2 | circs: 127 | last circ: 10/2021
iraq war 2003 2011,history military united states 21st century,united states ... https://t.co/jYR9j7tfXI",0,-0.6784928665278822,0.3365977621376488,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2653386,"""sound recording"" -is:retweet"
182,ONE MORE WEEK AWAY  DONT FORGET TO PRE-SAVE SO IT’S IN YOUR MUSIC LIBRARY ON DROP ! https://t.co/qob3pDdpeI https://t.co/dhwf73nD6F,0,-0.6842101917997094,0.3353222801300936,131,https://beatcha.in/links/sala/448dd467,"""music library"" -is:retweet"
183,"Foreign Body [Sound Recording]—Cook, Robin, 1940-
2008
Book on CD | cd-spoken fiction
items: 10 | circs: 570 | last circ: 1/2022
women medical students fiction,death grandmothers fiction,grandmothers death fiction,hospitals india fiction,india hospitals... https://t.co/JQTrfZCWJu",0,-0.7114177930285288,0.3292856354803369,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2681008,"""sound recording"" -is:retweet"
184,"Pandora's Daughter [sound Recording]—Johansen, Iris.
2007
Book on CD | cdw 05224
items: 4 | circs: 265 | last circ: 3/2022
women physicians fiction,psychics fiction,psychic ability fiction
https://t.co/TmvMa2yMY2",0,-0.7164799991583692,0.3281685815506622,212,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2517964,"""sound recording"" -is:retweet"
185,we really lost something here https://t.co/47auPQFjvb https://t.co/0cJm2Zp9G8,0,-0.7197872000706678,0.32743984464856557,77,https://www.vice.com/en/article/3de7vj/remembering-whatcd-the-internets-greatest-music-archive,"""music archive"" -is:retweet"
186,Video/sound-recording session with everyday life stuff. Wanna make beats with Zwobot’s videosequencer.  https://t.co/wQNl40h1Tx https://t.co/fys5tXGr9o https://t.co/qKopuW2LzX,0,-0.719980860051078,0.327397197693406,175,"https://ift.tt/x3QIj1u, https://ift.tt/sOZJwhM","""sound recording"" -is:retweet"
187,You may have never heard of Grammy-award winning audio engineer Antonio Oliart Ros. But his behind-the-scenes work helps to make  both a pubmedia powerhouse and a strong ally to the bosarts community. Beautiful  profile by  https://t.co/p2Mc3LhZs6,0,-0.7236059972736235,0.3265994125424674,247,https://bit.ly/3f3aYl6,"""sound recording"" -is:retweet"
188,"Now onto song start start with Super! Give us your guesses as we make our way through the massive 91X music library from A to XYZ!

https://t.co/bHIW7jvvuj

91X 91XAtoXYZ https://t.co/hhgdJtg2vU",0,-0.7280162387454439,0.32563020103734613,194,http://player.listenlive.co/36281,"""music library"" -is:retweet"
189,"Nicolae [sound Recording] ; The Rise Of Antichrist—LaHaye, Tim, 1926-2016.
1999
Book on CD | cdw 00411
items: 2 | circs: 97 | last circ: 3/2021
steele rayford fiction,antichrist fiction,rapture christian eschatology fiction,world war iii fiction
https://t.co/82emtYgbeD",0,-0.7320523665062766,0.3247445113945388,269,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C1958630,"""sound recording"" -is:retweet"
190,"COMPLETE! Our amazing volunteers transcribed and reviewed all 1,124 pages of the suffrage sheet music campaign in a little over a week. A big thanks to everyone who contributed! https://t.co/vuz5vdiwH1 https://t.co/onERS73Xai",0,-0.7356262777408984,0.32396129583230104,225,https://go.usa.gov/xzCxv,"""sheet music"" -is:retweet"
191,"Prayers For The Dead [sound Recording]—Kellerman, Faye.
2012
Book on CD | cd-spoken fiction kellerman
items: 2 | circs: 92 | last circ: 10/2021
decker peter fictitious character fiction,lazarus rina fictitious character fiction,california police los ang... https://t.co/wqTIfRaaKH",0,-0.736011903683913,0.3238768454840185,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2811787,"""sound recording"" -is:retweet"
192,"A Beautiful Place To Die [sound Recording]—Nunn, Malla.
2009
Book on CD | cd-spoken fiction nunn
items: 4 | circs: 102 | last circ: 8/2021
police south africa fiction,south africa police fiction,investigation murder fiction,murder investigation fiction,... https://t.co/peP8qkyKcV",0,-0.7426437891001532,0.32242629061406947,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2565071,"""sound recording"" -is:retweet"
193,"Magic Seeds [sound Recording]—Naipaul, V. S. (Vidiadhar Surajprasad), 1932-2018
2004
Book on CD | cdw 02489
items: 2 | circs: 127 | last circ: 11/2021
east indians england fiction,england east indians fiction,british india fiction,india british fiction,... https://t.co/Ve5AeBPzje",0,-0.7458851602533134,0.3217185640842051,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2523647,"""sound recording"" -is:retweet"
194,"Not Easily Broken [sound Recording]—Jakes, T. D.
2006
Book on CD | cdw 03977
items: 4 | circs: 237 | last circ: 5/2019
marriage fiction,christian fiction
https://t.co/LsXcArHErI",0,-0.7628274581311751,0.31803270947073814,177,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2608099,"""sound recording"" -is:retweet"
195,"Work at Glyndebourne! We're looking for a Music Library &amp; Resources Assistant who will be responsible for supplying music materials to singers, répétiteurs, conductors and visiting orchestras.

Find out more and apply now: https://t.co/Im6iYPdZ5E",0,-0.766609899251862,0.3172129089697626,250,https://www.glyndebourne.com/vacancy/music-library-resources-assistant/,"""music library"" -is:retweet"
196,"Robert Ludlum's The Bourne Betrayal [sound Recording] : A New Jason Bourne Novel—Lustbader, Eric.
2007
Book on CD | cdw 04817a
items: 2 | circs: 115 | last circ: 1/2022
bourne jason fictitious character fiction,intelligence officers fiction,terrorists f... https://t.co/JMav0TV0C4",0,-0.7749010506558585,0.315419865435416,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2757379,"""sound recording"" -is:retweet"
197,Rathole Media Archiver ~ Lossless Compression Utility https://t.co/fr2FCQuPgC,0,-0.8106730230782893,0.3077470971058631,77,http://audio-file.org/2022/02/22/rathole-media-archiver-lossless-compression-utility/,"""audio file"" -is:retweet"
198,"Bubbles In Trouble [sound Recording]—Strohmeyer, Sarah.
2004
Book on CD | cdw 2342
items: 3 | circs: 230 | last circ: 11/2020
yablonsky bubbles fictitious character fiction,beauty operators fiction,women journalists fiction,amish fiction,pennsylvania fi... https://t.co/mX23sqKjG2",0,-0.8149842172661366,0.30682940741649567,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2459521,"""sound recording"" -is:retweet"
199,"Scientists &amp; fishermen in California have teamed up to develop sound recording buoys with the potential to monitor humpback whale presence &amp; reduce entanglements.

Read more about their experience of collaborating in this  blog https://t.co/RwGTU5OUzV",0,-0.8167655483096699,0.3064506752280792,259,http://fisheries.noaa.gov/science-blog/sound-bytes-fresh-catch-lessons-fisherman,"""sound recording"" -is:retweet"
200,Check out this fantastic profile in the  about our very own Antonio Oliart Ros! https://t.co/nl0Gnk29R8,0,-0.8209938247256403,0.30555273921996307,103,https://www.bostonglobe.com/2022/01/06/arts/antonio-oliart-ros-brings-artistry-sound-recording-gbh-beyond/,"""sound recording"" -is:retweet"
201,"Written In My Own Heart's Blood [sound Recording] : A Novel—Gabaldon, Diana, author.
2014
Book on CD | cd-spoken fiction gabaldon
items: 10 | circs: 567 | last circ: 2/2022
fraser jamie fictitious character from gabaldon fiction,randall claire fictitiou... https://t.co/InDMuug9cS",0,-0.8320598570924831,0.30320970047056744,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2963873,"""sound recording"" -is:retweet"
202,"WeAreHiring and looking for a Head of UK Sales at VDC. Having a knowledge of the live sound, recording, performing or production industries is essential.

Click on the link for more information and to apply. https://t.co/5BY7n0wh05

hiringsales hiring2021 vdc uksalesmanager https://t.co/RcEO7Vi7SN",0,-0.8354418443350855,0.30249565183519106,298,https://lnkd.in/eJfHS2Bk,"""sound recording"" -is:retweet"
203,"  MID Sound Recording Funding Program is open! 

    DEADLINE: March 15, 2022 (another on July 15)
     The separate Applicant Profile has been nixed
     For all the info: https://t.co/Xe62fsGunw
    The other components will be updated soon! https://t.co/MkzsRmlhAS",0,-0.8448693687708058,0.30051023080693073,267,http://mid-musicnb.org,"""sound recording"" -is:retweet"
204,"This week on Jazz With James we are starting the intermediate course. 

Follow the link for the full videos, sheet music and if you want to catch up on the beginner course. sfebrass https://t.co/oDJ9vsgYKs https://t.co/j4yLzPgyXq",0,-0.8501883597741964,0.2993933462575676,229,https://www.servicesforeducation.co.uk/blog/uncategorised/jazz-with-james/,"""sheet music"" -is:retweet"
205,"American Epic : When Music Gave America Her Voice—MacMahon, Bernard, 1970- author.
2017
Book | 781.640973 m167 2017
items: 6 | circs: 61 | last circ: 6/2021
sound recording industry united states history,popular music united states history and criticism... https://t.co/8enitAgvgf",0,-0.8536512860491958,0.298667478308863,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3255135,"""sound recording"" -is:retweet"
206,"The Dead Don't Dance [sound Recording] : A Novel Of Awakening—Martin, Charles, 1969-
2005
Book on CD | cd-spoken fiction
items: 2 | circs: 70 | last circ: 10/2021
loss psychology fiction,south carolina fiction
https://t.co/yj2uFYz7hZ",0,-0.8563304640378366,0.29810658659721884,233,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2627654,"""sound recording"" -is:retweet"
207,"A Long Way Down [sound Recording]—Hornby, Nick.
2005
Book on CD | cdw 02745
items: 2 | circs: 224 | last circ: 3/2019
apartment dwellers fiction,suicidal behavior fiction,london england fiction
https://t.co/pvXb35uKnl",0,-0.8572632779048261,0.29791144227569377,217,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2625353,"""sound recording"" -is:retweet"
208,"And Sometimes I Wonder About You [sound Recording]—Mosley, Walter.
2015
Book on CD | cd-spoken fiction mosley
items: 5 | circs: 126 | last circ: 10/2021
mcgill leonid fictitious character fiction,heiresses fiction,investigation missing persons fiction,m... https://t.co/fBmtRoti3X",0,-0.8652852344208914,0.2962362927718952,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3029706,"""sound recording"" -is:retweet"
209,"Call For The Dead [sound Recording]—Le Carré, John, 1931-2020.
2012
Book on CD | cd-spoken fiction le carré
items: 3 | circs: 148 | last circ: 1/2022
smiley george fictitious character fiction,great britain intelligence service fiction,intelligence serv... https://t.co/6TzBbAoMw8",0,-0.887589704708345,0.2916074780903121,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2790579,"""sound recording"" -is:retweet"
210,"Using a sound recording of the SAGE anomaly event &amp; AI reconstruction of the computer outputs. I have simulated the Control Center of North Bay with the large projection screen. Sometimes english letters would appear. 
https://t.co/OIJLfD6pcq https://t.co/fGqRrSbu5a",0,-0.9008838214288919,0.2888689056678087,270,https://superrare.com/artwork/the-hodl-frame-of-north-bay-canada-1391,"""sound recording"" -is:retweet"
211,"libraryjobs  seeks applications for the position of Liaison Librarian, Marvin Duchow Music Library. Deadline to apply: February 19, 2022. Details: https://t.co/Fo7vI6stIL",0,-0.9049880848647875,0.28802652398499257,170,https://partnershipjobs.ca/jobs/29478,"""music library"" -is:retweet"
212,"Relic [sound Recording]—Preston, Douglas J.
2011
Book on CD | cd-spoken fiction preston
items: 4 | circs: 407 | last circ: 9/2021
pendergast aloysius fictitious character fiction,indians of south america amazon river valley antiquities fiction,antiquiti... https://t.co/Bvz7TNh0s0",0,-0.9179115932076525,0.28538361261127504,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2541211,"""sound recording"" -is:retweet"
213,"Boogaloo On 2nd Avenue [sound Recording]—Kurlansky, Mark.
2005
Book on CD | cdw 02622
items: 2 | circs: 101 | last circ: 8/2020
kurlansky mark manuscripts,lower east side new york n y fiction
https://t.co/D2dIZOHuUV",0,-0.9230846152689753,0.2843297998034134,215,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2599165,"""sound recording"" -is:retweet"
214,"Job posting- Talbott Music Library of Rider University in Lawrenceville, New Jersey seeks a Part-time Librarian: https://t.co/jxTkg26AWE MusicLibraryJobs",0,-0.9337334135051045,0.282167900071199,153,https://www.musiclibraryassoc.org/networking/apply_now.aspx?view=2&id=709915,"""music library"" -is:retweet"
215,"Meet Me In Venice [sound Recording]—Adler, Elizabeth (Elizabeth A.)
2007
Book on CD | cd-spoken fiction adler
items: 4 | circs: 319 | last circ: 9/2021
antique dealers fiction,antiques business fiction,americans foreign countries fiction,foreign countri... https://t.co/UUYJWDwsef",0,-0.9457047278807851,0.279749455754205,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2781316,"""sound recording"" -is:retweet"
216,"Resolved [sound Recording]—Tanenbaum, Robert.
2003
Book on CD | cdw 01670
items: 2 | circs: 130 | last circ: 2/2021
ciampi marlene fictitious character fiction,karp butch fictitious character fiction,murder fiction,special prosecutors fiction,new york n... https://t.co/phhURIIMYv",0,-0.9459267673398553,0.27970471927869667,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2045199,"""sound recording"" -is:retweet"
217,We're really proud of what we're getting up to in Dambuster audio and cant wait to share more details. If you are interested you can check out one of our blogs on a recording session where we rented a Victorian prison. I promise we aren't this scary IRL  https://t.co/f0Fy61GQg5 https://t.co/jjM9kVIgXY,0,-0.9704469090670511,0.27479143271598716,302,https://www.dsdambuster.com/blog/the-audio-team%E2%80%99s-spooktacular-sound-recording-session,"""sound recording"" -is:retweet"
218,"The Evening And The Morning [sound Recording]—Follett, Ken, author.
2020
Book on CD | cd-spoken fiction follett
items: 6 | circs: 38 | last circ: 9/2021
abbeys fiction,england monks fiction,monks england fiction,religions fiction,anglo saxon period 449 ... https://t.co/rKDi49jjtn",0,-0.9713089936497208,0.2746196689093868,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3567255,"""sound recording"" -is:retweet"
219,"Child Of The River [sound Recording] : [a Novel]—Joubert, Irma, author.
2016
Book on CD | cd-spoken fiction joubert
items: 4 | circs: 63 | last circ: 1/2022
south africa young women fiction,young women south africa fiction,south africa women white ficti... https://t.co/2esfSgD3kH",0,-0.9793546770318287,0.2730198486057877,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C3247677,"""sound recording"" -is:retweet"
220,"The Lady Most Likely-- [sound Recording] : [a Novel In Three Parts]—Quinn, Julia, 1970-
2011
Book on CD | cd-spoken 813.6 q7 2011
items: 4 | circs: 189 | last circ: 5/2021
brothers and sisters fiction,mate selection fiction,nobility fiction
https://t.co/oELcYcx6dj",0,-0.9975595408668827,0.26942151523953484,264,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2592718,"""sound recording"" -is:retweet"
221,Ok so this took way too long but here is the audio file of me reading the first chapter for those with difficulty reading https://t.co/Ru7IJIQyIm,0,-0.9994602032549487,0.2690475650877598,145,https://drive.google.com/file/d/1a7isLISnPviUthpcFyNDAdwVWCxCBPQo/view?usp=drivesdk,"""audio file"" -is:retweet"
222,A recent French Law provides for audiovisual or sound recording of all hearings before administrative or judicial courts for a public interest reason under certain conditions. Learn more from LaudeEsquierChampey in ICLG LitigationDisputeResolution 2022: https://t.co/JMALo7tqU1 https://t.co/UUSkE2ye9k,0,-1.0109972212037752,0.2667847383209497,301,https://okt.to/S8D0df,"""sound recording"" -is:retweet"
223,"As part of the academic requirements at the NM Academy for the Media Arts, students are able to enroll in dual credit courses for college credit including economics, composition, sound recording, and editing.  findyourpassion nmmediaarts https://t.co/4uREmNFOc8 https://t.co/mGLPM5V9h8",0,-1.0141369043073436,0.26617103276712056,285,http://www.NMmediaarts.org/apply,"""sound recording"" -is:retweet"
224,"New release - performance improvements, boxset matching. https://t.co/9pus96xg9P https://t.co/e6VhJnU6GB",0,-1.015361376156217,0.26593193249881003,104,https://buff.ly/3JPur6s,"""music library"" -is:retweet"
225,"We've got another  option if you're interested 
.
https://t.co/MzElwmH7yf https://t.co/ZyQMJX4848",0,-1.0221772169675623,0.2646035220793774,97,https://www.playgroundsessions.com/store/view-song/you-shook-me-all-night-long-piano-sheet-music-rookie,"""sheet music"" -is:retweet"
226,"The Secret Speech [sound Recording]—Smith, Tom Rob.
2009
Book on CD | cd-spoken fiction
items: 2 | circs: 78 | last circ: 11/2021
secret service soviet union fiction,soviet union secret service fiction,soviet union history 1925 1953 fiction
https://t.co/U2elJgTvFN",0,-1.0316545760303584,0.2627634558572506,264,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2626236,"""sound recording"" -is:retweet"
227," chooses JoeRogan over NeilYoung &amp; pulls Young's music per Young's request. Shameful, Spotify.   https://t.co/cFuZWjsraj",0,-1.0342857087557304,0.2622540741751777,124,https://bit.ly/33UFXy2,"""music collection"" -is:retweet"
228,"Learning To Speak English. Mandarin. Program 2 [sound Recording].
2008
Book on CD | cd-language english l438cm 2008 v. 2
items: 2 | circs: 31 | last circ: 10/2018
chinese speakers english language study and teaching,english language study and teaching c... https://t.co/PCGnPHdmHb",0,-1.0397477039138465,0.26119867754923404,280,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2712739,"""sound recording"" -is:retweet"
229,"Who's Got Game? [sound Recording] : The Ant Or The Grasshopper?—Morrison, Toni.
2007
Juvenile Book on CD | cd-spoken 398.2 m882 a 2007
items: 4 | circs: 168 | last circ: 2/2021
adaptations aesops fables,aesops fables adaptations,fables american
https://t.co/5QxE6nDAIP",0,-1.0424997764396977,0.26066794843207547,268,https://cincinnatilibrary.bibliocommons.com/v2/record/S170C2586554,"""sound recording"" -is:retweet"
230,". rounds up and shares the objects, designers, news, and events worth knowing about https://t.co/uNeV8A3Zkj",0,-1.0488159937424384,0.2594525273257614,107,https://nym.ag/3IJiCOw,"""sound recording"" -is:retweet"
231,". rounds up and shares the objects, designers, news, and events worth knowing about https://t.co/olW2RNxkrX",0,-1.0488159937424384,0.2594525273257614,107,https://nym.ag/3u9lLTV,"""sound recording"" -is:retweet"
