tweet,Target,Source
"Our exhibition 'Seeing Sound' is now open at Kentish Town Health Centre. Come along and check out the amazing work created by patients living with Aphasia, in response to natural sounds from @britishlibrary sound archive.
 

 #socialprescribing #camden #kentishtown #artsandhealth https://t.co/rw4UbvWwTt",1,"""sound archive"" bigram search 2021"
"A collector's dream with 32,000 film and sound archive items up for grabs https://t.co/lE05TuFepy via @canberratimes",1,"""sound archive"" bigram search 2021"
Seeing Sound' is a project between @britishlibrary @TheBrainCharity and the Free Space Project. Exploring natural sounds from The British Library’s sound archive. The exhibition opens 24th May of the visual explorations created in workshops with people living with aphasia. https://t.co/RvgNQk9w0l,1,"""sound archive"" bigram search 2021"
"Here's a project I've been working on:
 

 Introducing the Sonic Sound Archive!
 

 This channel will be host to as much Sonic music as possible.
 Currently there is 1, 2, CD, 3, and S&amp;K on the channel, but a lot more's to come!
 

 Happy birthday Sonic!
 

 https://t.co/ERqrRM5duP",1,"""sound archive"" bigram search 2021"
"John Harvey, The Biblical Record (National Screen &amp; Sound Archive of Wales, 2019)
 

 Now available as a purchasable download from https://t.co/8ZuTlDoIfr
 

 The Biblical Record website: https://t.co/uUDaTHNPgf
 

 @TyCerdd_org @AberArtSchool @NLWales @Prifysgol_Aber @thewiremagazine https://t.co/vxZqSgw2kX",1,"""sound archive"" bigram search 2021"
"Marshall Jefferson at Last Dance Studio in 1988. 
 

 Via @factmag
 

 #fact #synth #earlyelectric #electronicmusic #house #housemusic #music #sound #archive #synthwave ( #📷 @factmag ) https://t.co/pucoavkdCv",1,"""sound archive"" bigram search 2021"
"Some updates for this week: Hogan Archive of New Orleans Music + The Jazz Archivist (via @djsoulsister), South African Music Archive Project, Global Music Archive, Radio Télévision Guinée Sound Archive (via @Vinilificio) 1/2",1,"""sound archive"" bigram search 2021"
LM Radio Museum and Sound Archive https://t.co/TtZFnHMoWM,1,"""sound archive"" bigram search 2021"
"The National Film and Sound Archive of Australia are putting the call out for female First Nations' creatives to work closely with NFSA to produce an innovative work from their digital collection.
 Head to https://t.co/AyEEPnPZBN to apply.
 

 #nfsa #filmmaker #film #creativeculture https://t.co/sxw0FWljIC",1,"""sound archive"" bigram search 2021"
Have you ever listened to Persian music? Now you have the opportunity through the British Library's sound archive. https://t.co/0EKTJoYw6Z https://t.co/iMhes390lI,1,"""sound archive"" bigram search 2021"
"Rare Led Zeppelin interview with drummer John Bonham unearthed at National Film and Sound Archive used for band documentary, Becoming Led Zeppelin... 👇🏼👇🏼 @ledzeppelin https://t.co/ZnaEa2bYhZ",1,"""sound archive"" bigram search 2021"
"The Sonosynthesiser is the latest commission from @bbcarts #newcreatives. You can now read about how artist Emily Sorrell used the BBC sound archive to creates a layer of archive sound on top of a physical environments...
 https://t.co/TbwSvQDiDk",1,"""sound archive"" bigram search 2021"
"Check out this amazing prototype we commissioned in 2019 from #EmilySorrell Hope to see it out on the road again soon. @ScreenCornwall @bbcarts @ace_southwest #cultureinquarantine
 https://t.co/6RiF0oiWWV",1,"""sound archive"" bigram search 2021"
"What happens when an Innovation Designer is let loose in the BBC archive? The Sonosynthesiser is an exciting prototype that explores how forgotten sound recordings can be embedded in physical space, allowing users to explore a unique audio history.
 

 https://t.co/nUoJW1Cl2t https://t.co/cGvF902zKw",1,"""sound archive"" bigram search 2021"
BBC: New prototype embeds BBC sound archive in the real world - https://t.co/p2sMmbbPTy #sound #ArchivalSound #audio,1,"""sound archive"" bigram search 2021"
"Of course we've seen this and related footage pop up before, because it's footage that's originally been sourced from the National Film and Sound Archive. A classic example of how when an artifact is ""liberated"" from its archival cage, it can pop up again and again.",1,"""sound archive"" bigram search 2021"
"To mark the start of #DisabilityHistoryMonth 2021 we highlight the The Leonard Cheshire @archiveslc project.
 

 They digitised their sound archive to preserve and raise awareness of Leonard Cheshire History: https://t.co/dsew73ONld",1,"""sound archive"" bigram search 2021"
"I have learnt so much from working with @KeepSounds. So many interesting treasures to be found in the local sound archive.
 

 Looking forward to this event! https://t.co/YlAcIM7wqE",1,"""sound archive"" bigram search 2021"
"90-minute interview about @BlackTapeSam's 80s fanzine in South Florida, Projekt Records, Black Tape For A Blue Girl and more on Florida Sound Archive. Great conversation, and lots of smiles! https://t.co/4wh0EXsMTz https://t.co/uam6PwdkoK",1,"""sound archive"" bigram search 2021"
"Gaywaves, Australia's first LGBTIQ radio program, has been inducted into the National Film and Sound Archive's 'Sounds of Australia' collection. As a young queer, I used to listen to the show on a tiny transistor radio, in my room so nobody would know.
  https://t.co/dbsfOjkrlY",1,"""sound archive"" bigram search 2021"
PDF Download Dub: Soundscapes and Shattered Songs in Jamaican Reggae (Music Culture) -&gt; https://t.co/cVOLCJYUUR,1,"""music culture"" bigram search 2021"
A fascinating look at how Gypsy and Roma music has influenced classical music https://t.co/aDZU4CKPia #culture #music https://t.co/vG9h7YBI4a,1,"""music culture"" bigram search 2021"
"African American musicians have played a tremendously significant role in American music culture. Many of these artists are featured on U.S. postage stamps, representing a variety of genres. Enjoy a selection of tunes by these icons! https://t.co/f0FEvFEfTr
 #BlackHistoryMonth",1,"""music culture"" bigram search 2021"
Conductor Oksana Lyniv: we should be proud that names of prominent Ukrainians are part of the history of world music culture https://t.co/8SXXztAi9k via @EuromaidanPress,1,"""music culture"" bigram search 2021"
"Online Study Session on Robert Louis Stevenson's South Sea Tales. Emma Sutton on Stevenson's fascination with the music, culture and politics of the Pacific islands. 16 Oct. 2021. @MusicalWoolf @HHU_de @isobel_maddison @isobeldixon https://t.co/KRZxrlEryh https://t.co/utmPA3jdwA",1,"""music culture"" bigram search 2021"
"AAAMC Speaks w/Archives of African American Music &amp; Culture (AAAMC) Dir. Dr. Tyron Cooper &amp; feat Dr. Portia Maultsby, founding Director of AAAMC. Her research has focused on religious &amp; popular traditions in African American music, cultural heritage, etc. https://t.co/aYXbrfSots",1,"""music culture"" bigram search 2021"
"""For a full millennium, from about 200 BC to 1200 AD, India was a massive and confident exporter of its own civilisation in all its forms.” This included art, music, culture, language, literature, medicine and mathematics.""
 
 https://t.co/3xaWHP21Gt",1,"""music culture"" bigram search 2021"
"Google launches spectacular free online electronic music exhibition, featuring playable AR vintage synths By Ben Rogerson https://t.co/xlYLgexQr3 #ocsb #osbArts #music #culture https://t.co/MIl5cGdnIC",1,"""music culture"" bigram search 2021"
"The women of Country Music keep on making history. I love being a part of their story and you better believe each one of us girls are #StillWomanEnough! Y'all watch my country music history on my YouTube channel now. #WomensHistoryMonth #WomenInMusic
 https://t.co/tAtvHVqInw",1,"""music history"" bigram search 2021"
"Access a magical world of art and music history with the FREE Resource Library full of workbooks, checklists, exclusive projects, and so much more!
 
 Unlock the door to this treasure trove of exclusive gifts with the password you can access here &gt;&gt;&gt;&gt; https://t.co/gYFM7Smam9 ✨ https://t.co/l6JkjhVKe0",1,"""music history"" bigram search 2021"
"So proud of our @ApolloEdHarlem team, and their creativity in continuing to educate &amp; empower our youth! 
 
 Their new On-Demand Learning Library invites teachers and classrooms to dive deep into the culture w/ dance, music, history + more. 
 
 Bravo team!
 https://t.co/eegvLyzQV0 https://t.co/FjTV2rTSip",1,"""music history"" bigram search 2021"
"A new documentary reconciles women’s true place in electronic music history: behind the boards
 
 It's a jumping off point for the many stories left to uncover https://t.co/9rIufTk4uO",1,"""music history"" bigram search 2021"
"wrote about the current reckoning around women in electronic music history, the dominance of white american &amp; european women in these narratives, and all the stories we have left to tell. 
 https://t.co/jKxL9EsQPh",1,"""music history"" bigram search 2021"
"AudioCulture founder Simon Grigg donned a rather special piece of music history for NZ Music t-shirt day on Friday. He says ""It’s a bit wrinkled but one of the few NZ music T-shirts I have in this part of the world."" 
 https://t.co/kPUYqosaoT @Opdiner @nzmusicmonth @MusicHelpsNZ https://t.co/MmTRANwcwx",1,"""music history"" bigram search 2021"
"The story of the Amen Break
 
 The most sampled loop in music history
 
 Recorded in 1969, this six second sample from the song “Amen, Brother” by The Winstons, ended up in songs from all genres, from Salt-N-Pepa to David Bowie
 
 https://t.co/zTVUOHvOPT
 
 #AmenBreak",1,"""music history"" bigram search 2021"
"Black Music Collective: Protect Black Music: Preservation, Legacy and Protecting Black Music History - https://t.co/rEbJqs1tdc Have you seen it yet 👍🏻",1,"""music history"" bigram search 2021"
Great story from Ottawa/music history. Jimi Hendrix records Joni Mitchell. https://t.co/zUVvpIlz9w,1,"""music history"" bigram search 2021"
Ottawa drummer squirrelled away 1968 Joni Mitchell tape recorded by Jimi Hendrix https://t.co/4G3Jrh5m0x via @citynewsottawa Amazing music history.,1,"""music history"" bigram search 2021"
The Gamification of Music: History of the Billboard Charts https://t.co/jtod0YM9zz,1,"""music history"" bigram search 2021"
"Dance Music Archive: 30+ years of electronic music history through DJ mixes, radio shows, live sets, festival broadcasts, lost tapes, blogs, artwork, magazines and forgotten recordings. https://t.co/K6KNyQgIVf #coolsites",1,"""music history"" bigram search 2021"
"Rick Wilkerson co-founded the Indiana Music Foundation, a 501(c)(3) nonprofit dedicated to preserving not only the state's music history, but also that of film and broadcasting. https://t.co/T6nAk0vUOR",1,"""music history"" bigram search 2021"
"A BIG night at the Grand Ole Opry! The nation’s longest-running radio show is ringing in its 5,000th Saturday night broadcast with many milestones in country music history to celebrate. https://t.co/18PKGLIFSC https://t.co/zabtGFGqr0",1,"""music history"" bigram search 2021"
"Creative studio creates electronic music history galactic map
  https://t.co/4xIfX1EFoY",1,"""music history"" bigram search 2021"
"PDF of interview I did for the Missoula Music Oral History project (thanks for including me, @LeifFredrickson ). I said some wrong things and forgot important people. It's mostly about fun we tried to have in early 80s.
 

 file:///Users/shawnswagerty/Downloads/OH_473_016-1.pdf",1,"""music oral history"" bigram search 2021"
"We need—if we don’t have—a Black music oral history project, so that someone can record his stories. https://t.co/5iIp6ClS63 https://t.co/DnW7ejI6IG",1,"""music oral history"" bigram search 2021"
"MISSOULA, Mont. - As Montanans wait for live music to make its comeback, folks are now able to relive some of the best moments in Missoula music history. https://t.co/9tPV5srzff",1,"""music oral history"" bigram search 2021"
Want to help preserve the history of Missoula music? https://t.co/v38Qkz1Rbz,1,"""music oral history"" bigram search 2021"
"Milken Archive of Jewish Music Oral History Collection
 

 https://t.co/GwEKoEjjNt",1,"""music oral history"" bigram search 2021"
Our partners @NAMMFoundation has an enormous resource of music research. Worth book marking this address for when you need to fight for funding. https://t.co/oQykY8X418 #musiceducation #musiceducationresearch #musicadvocacy https://t.co/gECVYCX5SV,1,"""music research"" bigram search 2021"
"Southern Gospel music research yields yet another great record by Don Gibson, one of the ultimate maestros of Nashville song craft, vocals and tight records.
 
 https://t.co/SLfVRD1j4W",1,"""music research"" bigram search 2021"
"WOMEN MAKING MUSIC – research into the experiences of wxmen in the music industry. 
 Take the survey here https://t.co/0Mg8HxAO6l
 Read the blog post here https://t.co/iGAzMsPr3o
 #womeninmusic #musicindustry #artists #music #survey #research #report https://t.co/raHQV6aKjH",1,"""music research"" bigram search 2021"
Celebrate Women’s History Month with Music Research Guides | In The Muse: Performing Arts Blog - https://t.co/xREY6LXN7P,1,"""music research"" bigram search 2021"
"6 People also come together around shared interests, like the Chicago #housemusic community. Their stories were recorded through a shared project by Links Hall, @HoneyPotPerf, the Center for Black Music Research, &amp; @dancemusicfound. https://t.co/0pxgYj0YF6 #PresTC21 https://t.co/DIenEXBnd0",1,"""music research"" bigram search 2021"
Lomax Digital Archive features seven decades of roots music research https://t.co/D7ZhFwASd3 https://t.co/f1AfAjA6Nq,1,"""music research"" bigram search 2021"
"Robin James @doctaj surveys key issues in 21stC #feminist music research: popular &amp; postfeminisms, precaritization &amp; work, trans feminisms, digital technology, and sexual assault &amp; harassment. She provides a toolkit for readers’ own research &amp; activism. https://t.co/1JMD6bny1B 3/ https://t.co/WlmnbhM0EC",1,"""music research"" bigram search 2021"
"A replicable R workflow I’ve developed for gathering podcast episode, review and ratings data. 
 
 Using this process, I pulled in 18k reviews and data on 9k episodes...from inputting a single URL. 
 
 https://t.co/hudOLBF4uR
 
 #RStats #tidyverse #podcasts #data #music #research https://t.co/VDWrkyO8Cf",1,"""music research"" bigram search 2021"
"Explore the city's relationship to its musical heritage, the fascinating cultural history of jazz and much more with the Department of Music at @sotauol https://t.co/YFLn2ZZCLX #ResearchImpact https://t.co/D01NraINeS",1,"""music research"" bigram search 2021"
"Performing Music Research. A comprehensive guide to research in music performance, skills needed, critiquing existing studies in music education, psychology, and performance science, and how to design and carry out new investigations. https://t.co/1Dz1p6SHvS",1,"""music research"" bigram search 2021"
"The @NAMMFoundation is your source for advocacy resources, including news of the latest music research. Discover a handy list of cited facts and quotes to help make your case for supporting music education in schools. 
 https://t.co/cT5FyQxXeG https://t.co/IxBs4kU4L4",1,"""music research"" bigram search 2021"
"Stream hundreds of never-before-seen @PBSAmerMasters interviews with movers and shakers of American culture, including Maya Angelou, Mel Brooks, Carol Burnett, Audra McDonald, and more here: https://t.co/IblkJ5Dya1 
 
 https://t.co/ChKxKGQWS3",1,"""digital archive"" bigram search 2021"
Mountain XPress: New digital archive examines Nina Simone’s relationship with Langston Hughes - https://t.co/QJPLQZioOV #music #poetry #BlackHistory,1,"""digital archive"" bigram search 2021"
"What is the wayback machine ? is a digital archive of the World Wide Web, founded by the Internet Archive, a nonprofit library based in San Francisco. https://t.co/NCGjKxrczF",1,"""digital archive"" bigram search 2021"
This is a huge digital archive of electronic culture https://t.co/z8AgQUaMuK,1,"""digital archive"" bigram search 2021"
Crack: DJ and Intervention founder Ifeoluwa is launching a digital archive for underground music - https://t.co/FCp1FCYFer #music #archives #crowdsourcing,1,"""digital archive"" bigram search 2021"
The Lomax Digital Archive provides free access to thousands of recordings of local musical cultures from around the United States and the world. #creativity #artsed https://t.co/hxY7lRq5Oe,1,"""digital archive"" bigram search 2021"
Digital archive created of 80s #Reggae sound system era - BBC News: Digital archive created of 80s #Reggae sound system era BBC News https://t.co/CrD2bRxywZ,1,"""digital archive"" bigram search 2021"
".@UARKLibraries Launches New Razorback Band Digital Archive (via the University of Arkansas)
 https://t.co/ZNw54gUjAq",1,"""digital archive"" bigram search 2021"
Lomax Digital Archive features seven decades of roots music research https://t.co/D7ZhFwASd3 https://t.co/f1AfAjA6Nq,1,"""digital archive"" bigram search 2021"
@IanH94621212 @ewitube Having gone into the record on the Manchester Digital Music Archive it was actually a Hacienda night for the Fashion Design students at Manchester Poly. I do like the look of the flyer.,1,"""digital music archive"" bigram search 2021"
"If you've been exploring our archive online with @MDMArchive, with #NSM2020 or more, please take a few mins to fill in their survey about your experience. It would really help our friends at the Manchester Digital Music Archive and the fab @cammamls!
 https://t.co/HRlJoqzXbP",1,"""digital music archive"" bigram search 2021"
"In 2019 we went through the archive &amp; scanned a whole host of flyers, posters, magazine, merch &amp; much more for the Manchester Digital Music Archive to celebrate 25 years of Paper.
 

 If you missed it then take a journey back below...fond &amp; fuzzy memories
 https://t.co/kyPcqLf7fz",1,"""digital music archive"" bigram search 2021"
Manchester Digital Music Archive is an online community archive to celebrate Greater Manchester music and its social history. https://t.co/zog7oLYGL0 https://t.co/2thdAS4wSK,1,"""digital music archive"" bigram search 2021"
Another #python generated #12tone #trio. The tracks were lloeaded to #FLstudio from the #Midi file produced by the script. A #scoresheet is available! #SoundCloud #np https://t.co/mcC5THtD09,1,"""midi file"" bigram search 2021"
"Mingus : https://t.co/8T93XiWZUB An advanced, cross-platform music theory and notation package for Python with MIDI file and playback support. https://t.co/wF5YJoaHVW",1,"""midi file"" bigram search 2021"
"Winlive Pro Karaoke is a fun cross-platform karaoke developed in #Delphi. It can play #karaoke for musical files, can edit midi file changing instruments, change pitch for #midi and #mp3 or #wav, etc. https://t.co/Rkk0NrP8T5 #ShowcaseChallenge #Delphi26th https://t.co/9rjqr58bgq",1,"""midi file"" bigram search 2021"
"I downloaded a midi file of Mice on venus from Minecraft,
 It sounds pretty bad but it's a good experiment, I guess
 
 Song: https://t.co/1fmH7Sozwv",1,"""midi file"" bigram search 2021"
Looking for Free MIDI files? We put together all the #free #MIDI file websites in one place. Yeah...you’re welcome! 😉 https://t.co/57RU42h8hi #freemidifes #musicproduction #FutureMusic #midifiles #musicproducers #ableton #sheetmusic #piano #electronicmusic https://t.co/JNsNi3SF3C,1,"""midi file"" bigram search 2021"
@SStirling It was pretty easy actually! I made a midi file out of the csv with this tool: https://t.co/ELIooUHAzB - then saved it to a microSD card for the Disting mk4 to play on algorithm J-1. Then I just fed that to various v/oct inputs.,1,"""midi file"" bigram search 2021"
Thodi Jagah Marjaavaan | Free Piano Midi File https://t.co/91dp5pcUwC via @HaseebandHassan,1,"""midi file"" bigram search 2021"
Drumstick ~ Multiplatform MIDI FIle Player https://t.co/7vNM1BQSud,1,"""midi file"" bigram search 2021"
"I made a silly composition with scribbletune.js and got a custom MIDI file out within a minute of installing the package in my project. Fun was had.
 
 https://t.co/6NqZ9QfKa4",1,"""midi file"" bigram search 2021"
"""After examining each artist’s note choices, rhythmic quirks, and preferences for harmony in the MIDI file, the computer creates new music that the staff could pore over to pick the best moments.""
 
 Drowned in the Sun - Lost Tapes of the 27 Club
 Link: https://t.co/S9YPGn6BZN https://t.co/hF3GH3AFLk",1,"""midi file"" bigram search 2021"
"Drumstick Multiplatform MIDI File Player, Released and Reloaded
 https://t.co/oAalRfwwHV",1,"""midi file"" bigram search 2021"
"Update on my OPL Studio project: Creating a #OPL2 beat from a MIDI file sample https://t.co/Ejni1iXPE3
 
 https://t.co/Lb0TjskOkO",1,"""midi file"" bigram search 2021"
"#js13k morning of day 10:
 
 - Added a little SVG D-pad on mobile
 - Experimenting with music:
 
 * Extracted the notes from a MIDI file using https://t.co/f2XefIIHzC
 * Play one note at each step
 * The piano synth is from https://t.co/WtQhVvI2Lv
 
 Let's start making actual puzzles? 🤔 https://t.co/BRQYddgwCR",1,"""midi file"" bigram search 2021"
"Still on the typography front, ""Coldtype"" by @RobStenson looks like interesting project:
 
 It's a Python-based programmatic typography animation toolkit.
 
 This example synchronizes the visuals to the sound by extracting timing from a MIDI file of the music: https://t.co/5BR1Y9DGRH",1,"""midi file"" bigram search 2021"
"First attempt: parse in the profile with pandas, and use https://t.co/kbDTzyVYpX ""MIDI Objects for Python"" to generate a MIDI file.
 
 I have to slow it down like 100x for it to sound reasonable in this format. I'm playing the .mid file in VLC. I think maybe I need to output .wav",1,"""midi file"" bigram search 2021"
"@msfeldstein @patriciogv i use this tonejs tool to convert the midi file to json and then loop through notes/controlchanges and add them as events to a gsap timeline. and essentially the same thing in dev, manually mapping webmidi notes/ccs to change in the visual. https://t.co/BxnXzRVQBc",1,"""midi file"" bigram search 2021"
Fun experiment. Take a MIDI file that you know what it sounds like and run it through other DAW instruments. This one's fun: Untitled Concerto for MIDI with Alchemy Fairy Phrases Extended Version https://t.co/Mu2Qw0j2rI,1,"""midi file"" bigram search 2021"
"I’ve written a #python 📦 that can import midi file data to a dataframe and then also export these back to a midi file.
 
 https://t.co/9gUCgMxj2b
 
 This package is imported with reticulate by the accompanying #RStats 📦 I developed. 
 
 https://t.co/qKlPcMdOHP
 
  🧑‍💻🎵🎶➡️🧮➡️🎶🎵💃🕺",1,"""midi file"" bigram search 2021"
Check out my .net #MIDI file creation library https://t.co/c04VZxkPgT - I wrote it for use in my larger pet project Maestrauto,1,"""midi file"" bigram search 2021"
"Gene builds a Midi player to drive the volca modular, in order to allow him to transcribe music into a Midi file and then play that through a @KorgUSA synthesizer. https://t.co/2YfEF1yQB3 https://t.co/jLC5EWwkOS",1,"""midi file"" bigram search 2021"
Space music: Data sonification turns images from space telescopes into tunes https://t.co/ZxfN9PvInJ,1,"""music data"" bigram search 2021"
"#DYK #RIAA tracks U.S. recorded music 🎵 revenue data back to 1973? That’s 4️⃣8️⃣ years of music data, and #RIAA is the only source for it. Check out our interactive year-by-year comparison charts here: ➡️ https://t.co/IrAjRPWQy6 #RIAAMusicData",1,"""music data"" bigram search 2021"
"Music data viz fans - you could spend hours exploring this. Enjoy. 
 
 https://t.co/VdtVWlSkNl",1,"""music data"" bigram search 2021"
"I made a #covid19 #davaviz using a music box and a four meter long punch card. Thats the sound of the first and second wave in #Switzerland.
 👉Full video: https://t.co/VrHizxsIhL
 #ddj #visualization #music #data #corona #crownsandtears https://t.co/t1R0x6JfK0",1,"""music data"" bigram search 2021"
"""I think in the next 5-10 years what we’re gonna have through geo-based music data is that you’ll be able to see a map of the US and major music hubs, tap into those places, and experience the culture of the scene."" -Kyle Bylin Sociologist https://t.co/qJbwuuKMNy",1,"""music data"" bigram search 2021"
Some useful music data in here #med332 #med122 https://t.co/PN9HTXrD63,1,"""music data"" bigram search 2021"
"Music Circles: An interactive data visualization tool that helps users discover new music
 #interactive #music #Data #ArtificialIntelligence #bigdata #MachineLearning #Spotify https://t.co/MhCdf0UTqZ",1,"""music data"" bigram search 2021"
"#Tunefind is an open online #database of music in television, film, and video games. This acquisition is the second music data venture for #Songtradr after investing in Jaxsta last Fall... https://t.co/j1gBLfqA8y",1,"""music data"" bigram search 2021"
"The Songstats API - Enterprise Access to music data across all DSPs
 
 https://t.co/lICTIs3IGg
 
 Today we are proud to announce the introduction of the Songstats API — the perfect solution for enterprise customers that want to implement music into their platform.",1,"""music data"" bigram search 2021"
"Live Music data for North of Seattle! See who's playing where and when this weekend and beyond......
 https://t.co/oZCQSFE4k2",1,"""music data"" bigram search 2021"
Vibrant Data Visualizations of Famous Classical Music Scores Burst with Color https://t.co/3cK6orwTPW via @mymodernmetes,1,"""music data"" bigram search 2021"
"In my capacity as a board member of the open source music data project known as @MusicBrainz , I would be remiss if I didn't point you at this excellent article about the non-profit's history and future from the @EFF 
 
 https://t.co/YNdlU57Mnc https://t.co/Zq9BozAQKG",1,"""music data"" bigram search 2021"
"We're working on the world's most comprehensive pronoun database for artists in an effort to bring attention to the lack of gender equity in music.
 
 Our approach: https://t.co/883RukTdlE
 
 Preliminary findings: https://t.co/eD9EAc94E4
 
 #musicindustry #musicbusiness #pronounsmatter https://t.co/lgDQ5CBEhk",1,"""music data"" bigram search 2021"
"Very excited to post our first press on the GENDER IDENTIFICATION INITIATIVE. Thank you very much @hypebot and Hypebot! 
 
 I have organized all the top DEI organizations in music to ask The Mechanical Licensing Collective and DDEX t…https://t.co/wKFza9y7Ck https://t.co/grgdOkQ0lB",1,"""music data"" bigram search 2021"
Coalition of 50K under-represented creators calls for addition of gender ID to all music data https://t.co/WWDeWp31nt #musicbiz #music #musicbusiness #musicnews #musictech #musician #DIYMusician #musicians,1,"""music data"" bigram search 2021"
"#MusicEncoding in US libraries: the project ""Rebalancing the music canon"" to create more music data by underrepresented composers
 @anna_kijas #iaml2021
 https://t.co/vv71c9Cxaz",1,"""music data"" bigram search 2021"
Thanassis Tsiodras extracted the PC speaker music data from Monkey Island and created a standalone player using an ATtiny85: https://t.co/pjRUGp6e1B https://t.co/gSIsPSOHFj,1,"""music data"" bigram search 2021"
Visualizing Popular Genres of Music #Data #DataVisualization https://t.co/HBWj4G4rD9,1,"""music data"" bigram search 2021"
"this is kinda' cool... Musicstax - Music Analysis
 Find the BPM, key, loudness, danceability, energy rating and other music data points on over 50 million tracks. - /try ""beyonce"" or ""bruno"" for example/ or even ""hilary hahn"" or ""Stephen Hough"" *grins* 
 https://t.co/TppIGrgxbQ",1,"""music data"" bigram search 2021"
"Demonstration of extracting C64 music data, notes and instruments, from SID files and enabling them to be edited: https://t.co/kMV8Dxi429",1,"""music data"" bigram search 2021"
MIDI Music Data Extraction using Music21 and Word2Vec on Kaggle by Waldecir Faria in @TDataScience https://t.co/BExHPjj5CG,1,"""music data"" bigram search 2021"
"2013, Master Thesis, Principal Component PCA with #matlab &amp; #music Dataset 5k songs (datapoints). 8 yrs later, what tremendous improvements #EmbracetheRandomness #DataScience #MachineLearning. still remember those Crazy days figuring out #Mathematics Eigenvalue Decomposition :) https://t.co/LWkqlfETTG",1,"""music dataset"" bigram search 2021"
"@forestgregg @vintasoftware I didn't use more training data than what's available in benchmarks: https://t.co/I52T7q6l5m
 

 With few hundred clusters it can perform with good recall in the Music dataset of 20k records.",1,"""music dataset"" bigram search 2021"
I'm working on a project(I want to 😵)... Building this DNN that composes jazz music (I like jazz🤷‍♂️).. But I have trouble finding data or even what kind of audio dataset it should be. Last I worked with had ABC notation to label the audio music dataset. #DeepLearning #ML #AI,1,"""music dataset"" bigram search 2021"
"Breeden &amp; Arthur, what do I dance to this?: A perceptual study of dance genre identification
 

 &gt;Using dancers music dataset (using playlists on Spotify – for 8 dance genres, from N=125,444 songs)
 

 #ICMPCESCOM21 #MusicScience",1,"""music dataset"" bigram search 2021"
"""ChMusic: A Traditional Chinese Music Dataset for Evaluation of Instrument Recognition. (arXiv:2108.08470v1 [https://t.co/Cg3srteg6B])"" #arXiv https://t.co/6MFoHexHA5",1,"""music dataset"" bigram search 2021"
"DadaGP: A Dataset of Tokenized GuitarPro Songs for Sequence Models
 paper: https://t.co/YTIJQDrSIo
 

 symbolic music dataset comprising 26,181 song scores in the GuitarPro format covering 739 musical genres, along with an accompanying tokenized format https://t.co/pvlh0ySCHt",1,"""music dataset"" bigram search 2021"
"Analysis of Pink Floyd music based on the Spotify Music Dataset
 https://t.co/QK2svBhHgn
 #DataScience #DataViz https://t.co/ZcxTjjVTmr",1,"""music dataset"" bigram search 2021"
Example: Here is a Radial visualization I developed using @d3js_org to understand #Spotify’s music dataset features. Each of the points you see in this visualization is a song. https://t.co/iXTHHmbO2C,1,"""music dataset"" bigram search 2021"
I would love to apply this to my music dataset! Had some sweet successes with GPT-2 in the past. https://t.co/MNCoKcICwI,1,"""music dataset"" bigram search 2021"
"📊Data is useless without meaning. 📝 If you have an existing #music dataset and want to get actionable insights, here is a simple #framework by Liv Buli from Berklee’s University to make data-based decisions. 
 

 Read here 👉 https://t.co/8s5nFZwrsa
 

 @spotifyartists @chartmetric https://t.co/Tw5Lj9mepO",1,"""music dataset"" bigram search 2021"
"@johngriffin - just come across this blog post of yours from a couple of years ago: https://t.co/KSHwSvYEW5
 

 Check out @JaxstaMusic - does exactly what you are looking for. Jaxsta has a great mission, needs people to spread the word",1,"""music dataset"" bigram search 2021"
"For those interested in music AI, we just released the largest symbolic music dataset ever. METAMIDI is 436k multitrack compositions with 10M+ audio matches, and plenty of metadata...check our ISMIR paper for more details: 
 https://t.co/4dWYNzft6a",1,"""music dataset"" bigram search 2021"
"The Million Song Dataset - Science Concludes Modern Music Too Loud, All Sounds The Same | Science 2.0 https://t.co/cD3IG5ERF0 via @science2_0",1,"""song dataset"" bigram search 2021"
@retracement @BuckWoodyMSFT Take a look at the sample with the Million Song dataset that @arvisam but together: https://t.co/qnBq1WhTBi,1,"""song dataset"" bigram search 2021"
"No surprise.
 

 ""An AI study done in Spain, the Million Song Dataset, looked at nearly half a million songs from the 1950s to 2010, and concluded that contemporary pop music is indeed louder, less diverse, and more basic than it has ever been."" https://t.co/tIvR1LOhiW",1,"""song dataset"" bigram search 2021"
"“RAVDESS Emotional Speech and Song dataset: an analysis” by Tracyrenee
 https://t.co/Ku55JD5Nof",1,"""song dataset"" bigram search 2021"
"I built a Naive Bayes model to predict genre from song lyrics and i... (Medium)
 

 If you're into music and data, then the Million Song Dataset is a pretty awesome resource.
 

 Add your highlights:
 https://t.co/KYsfLrvvod
  #data #science #datasc...",1,"""song dataset"" bigram search 2021"
"Lastly, we show that CLMR generalises to out-of-domain datasets by pre-training it on entirely different music datasets. Pre-training is performed on the Million Song Dataset, FMA, Billboard and GTZAN separately and linear evaluation is performed on the MagnaTagATune dataset. https://t.co/pIVsiKxSOt",1,"""song dataset"" bigram search 2021"
